review_id,hotel_id,user_id,review_text,overall_rating,review_date,reviewer_type,sentiment_score,cleanliness_rating,service_rating,location_rating,value_rating,positive_keywords,negative_keywords,cultural_mentions,review_length_category,language
259,184,86,Overpriced for solo travel - AC not functional. Poor service. Language barrier,3.1,2023-11-27,Solo,0.05,3.2,3.5,2.8,3.2,[],"[""poor"", ""overpriced""]","[""Language barrier""]",Short,en
260,349,139,Comfortable solo stay with good restaurant. Peaceful atmosphere. Understanding of Indian culture,4.6,2023-03-26,Solo,0.8,4.6,4.1,4.5,4.5,"[""comfortable"", ""good""]",[],"[""Understanding of Indian culture""]",Short,en
261,386,178,Family-friendly staff and excellent WiFi. Will return with family. Clean and hygienic,4.1,2023-04-07,Family,0.55,3.8,4.4,3.9,4.2,"[""excellent""]",[],"[""Clean and hygienic""]",Short,en
262,259,249,Family-friendly staff and excellent spa. Will return with family. Friendly staff,4.7,2023-02-25,Family,0.85,4.2,4.9,5.0,4.0,"[""excellent""]",[],"[""Friendly staff""]",Short,en
263,157,178,Comfortable solo stay with good WiFi. Peaceful atmosphere. Good value for money,4.0,2023-05-04,Solo,0.5,4.2,3.5,4.1,3.4,"[""comfortable"", ""good""]",[],"[""Good value for money""]",Short,en
264,108,212,Excellent business facilities and WiFi. Professional service throughout. Staff spoke Hindi,5.0,2023-10-05,Business,1.0,5.0,5.0,5.0,5.0,"[""excellent""]",[],"[""Staff spoke Hindi""]",Short,en
265,318,151,Family-friendly staff and excellent spa. Will return with family. Understanding of Indian culture,4.0,2023-06-29,Family,0.5,3.8,3.6,4.1,3.3,"[""excellent""]",[],"[""Understanding of Indian culture""]",Short,en
266,14,126,Perfect for business travel with great spa. Location is convenient. Friendly staff,3.9,2023-07-14,Business,0.45,3.9,3.5,3.9,3.3,"[""great"", ""perfect""]",[],"[""Friendly staff""]",Short,en
267,49,106,Not suitable for families - WiFi was broken. Safety concerns. Poor hygiene standards,3.4,2023-01-06,Family,0.2,3.2,3.6,3.2,2.8,[],"[""poor""]","[""Poor hygiene standards""]",Short,en
268,151,116,Great for families - WiFi was perfect. Safe and comfortable environment. Friendly staff,3.5,2023-03-25,Family,0.25,3.4,3.4,3.7,2.9,"[""great"", ""perfect"", ""comfortable""]",[],"[""Friendly staff""]",Short,en
269,219,85,Enjoyable solo trip with excellent gym. Staff was very accommodating. Good value for money,4.4,2023-02-26,Solo,0.7,4.5,4.5,4.2,3.9,"[""excellent"", ""good""]",[],"[""Good value for money""]",Short,en
270,359,114,Disappointing solo stay with broken room service. Will not return. No vegetarian restaurant,2.7,2023-03-01,Solo,-0.15,2.8,2.7,3.0,3.0,[],"[""disappointing""]","[""No vegetarian restaurant""]",Short,en
271,217,180,Great for families - gym was perfect. Safe and comfortable environment. Staff spoke Hindi,3.7,2023-02-04,Family,0.35,4.2,3.7,3.5,3.7,"[""great"", ""perfect"", ""comfortable""]",[],"[""Staff spoke Hindi""]",Short,en
272,341,48,Wonderful family experience with pool. Kids loved the facilities. Clean and hygienic,3.5,2023-04-11,Family,0.25,3.5,3.2,3.4,3.7,"[""wonderful""]",[],"[""Clean and hygienic""]",Short,en
273,104,60,Perfect for business travel with great WiFi. Location is convenient. Clean and hygienic,4.1,2023-03-17,Business,0.55,4.0,4.3,3.8,3.5,"[""great"", ""perfect""]",[],"[""Clean and hygienic""]",Short,en
274,212,193,Overpriced for solo travel - restaurant not functional. Poor service. Overpriced for Indian standards,3.4,2023-11-17,Solo,0.2,3.1,2.9,3.2,3.3,[],"[""poor"", ""overpriced""]","[""Overpriced for Indian standards""]",Medium,en
275,135,212,Perfect for solo travelers with reliable room service. Great value. Clean and hygienic,3.7,2023-07-28,Solo,0.35,3.5,3.4,3.5,3.1,"[""great"", ""perfect""]",[],"[""Clean and hygienic""]",Short,en
276,148,134,Wonderful family experience with spa. Kids loved the facilities. Comfortable for Indian families,4.4,2023-09-12,Family,0.7,4.6,4.3,4.1,3.8,"[""wonderful"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Short,en
277,16,154,Overpriced for solo travel - gym not functional. Poor service. Staff not helpful,3.0,2023-08-02,Solo,0.0,3.4,2.8,3.2,2.9,[],"[""poor"", ""overpriced""]","[""Staff not helpful""]",Short,en
278,355,24,Great for families - room service was perfect. Safe and comfortable environment. Clean and hygienic,4.8,2023-09-08,Family,0.9,5.0,5.0,4.5,4.8,"[""great"", ""perfect"", ""comfortable""]",[],"[""Clean and hygienic""]",Short,en
279,161,59,Comfortable solo stay with good restaurant. Peaceful atmosphere. Great vegetarian options,3.6,2023-06-15,Solo,0.3,4.1,3.1,3.4,3.3,"[""great"", ""comfortable"", ""good""]",[],"[""Great vegetarian options""]",Short,en
280,343,109,Family vacation ruined by poor spa and unhelpful staff. Western-only breakfast,3.0,2023-12-04,Family,0.0,2.6,3.1,3.1,2.8,[],"[""poor""]","[""Western-only breakfast""]",Short,en
281,139,184,Disappointing solo stay with broken AC. Will not return. Overpriced for Indian standards,3.4,2023-10-18,Solo,0.2,3.7,3.8,3.4,3.3,[],"[""disappointing"", ""overpriced""]","[""Overpriced for Indian standards""]",Short,en
282,66,69,Perfect for business travel with great restaurant. Location is convenient. Clean and hygienic,4.9,2023-02-19,Business,0.95,4.7,5.0,5.0,5.0,"[""great"", ""perfect""]",[],"[""Clean and hygienic""]",Short,en
283,105,109,Enjoyable solo trip with excellent WiFi. Staff was very accommodating. Great vegetarian options,4.3,2023-01-21,Solo,0.65,4.0,4.3,4.5,4.5,"[""great"", ""excellent""]",[],"[""Great vegetarian options""]",Short,en
284,6,16,Perfect for solo travelers with reliable spa. Great value. Well-maintained property,4.3,2023-02-27,Solo,0.65,4.1,4.8,4.1,4.3,"[""great"", ""perfect""]",[],"[""Well-maintained property""]",Short,en
285,122,91,Not suitable for families - spa was broken. Safety concerns. Staff not helpful,3.1,2023-03-19,Family,0.05,3.1,3.1,3.3,2.4,[],[],"[""Staff not helpful""]",Short,en
286,365,105,Family-friendly staff and excellent room service. Will return with family. Friendly staff,4.8,2023-08-16,Family,0.9,5.0,5.0,5.0,4.9,"[""excellent""]",[],"[""Friendly staff""]",Short,en
287,197,228,Comfortable solo stay with good AC. Peaceful atmosphere. Great vegetarian options,4.1,2023-11-11,Solo,0.55,4.5,4.2,4.3,4.3,"[""great"", ""comfortable"", ""good""]",[],"[""Great vegetarian options""]",Short,en
288,392,139,Comfortable solo stay with good pool. Peaceful atmosphere. Well-maintained property,3.8,2023-05-20,Solo,0.4,3.8,4.0,3.7,3.6,"[""comfortable"", ""good""]",[],"[""Well-maintained property""]",Short,en
289,73,76,Comfortable solo stay with good restaurant. Peaceful atmosphere. Excellent Indian breakfast,4.4,2023-08-12,Solo,0.7,4.2,4.4,4.1,4.0,"[""excellent"", ""comfortable"", ""good""]",[],"[""Excellent Indian breakfast""]",Short,en
290,210,59,Productive stay with reliable room service. Staff understood business needs. Great vegetarian options,3.5,2023-06-09,Business,0.25,3.6,3.1,3.8,3.0,"[""great""]",[],"[""Great vegetarian options""]",Medium,en
291,48,60,Comfortable solo stay with good WiFi. Peaceful atmosphere. Clean and hygienic,4.2,2023-11-14,Solo,0.6,4.2,4.1,4.1,4.3,"[""comfortable"", ""good""]",[],"[""Clean and hygienic""]",Short,en
292,380,201,Excellent business facilities and gym. Professional service throughout. Comfortable for Indian families,4.6,2023-04-01,Business,0.8,4.9,5.0,4.4,4.0,"[""excellent"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Medium,en
293,138,26,Disappointing for business travel - restaurant was inadequate. Location inconvenient. Poor hygiene standards,3.3,2023-04-02,Business,0.15,2.9,3.1,3.2,2.6,[],"[""poor"", ""disappointing""]","[""Poor hygiene standards""]",Medium,en
294,284,119,Enjoyable solo trip with excellent pool. Staff was very accommodating. Well-maintained property,4.3,2023-07-08,Solo,0.65,4.6,4.1,4.3,3.8,"[""excellent""]",[],"[""Well-maintained property""]",Short,en
295,124,34,Family-friendly staff and excellent gym. Will return with family. Excellent Indian breakfast,4.5,2023-11-08,Family,0.75,4.1,4.6,4.6,4.1,"[""excellent""]",[],"[""Excellent Indian breakfast""]",Short,en
296,126,14,Comfortable solo stay with good spa. Peaceful atmosphere. Understanding of Indian culture,4.3,2023-03-16,Solo,0.65,4.1,4.8,4.0,4.3,"[""comfortable"", ""good""]",[],"[""Understanding of Indian culture""]",Short,en
297,112,131,Comfortable solo stay with good gym. Peaceful atmosphere. Well-maintained property,3.9,2023-11-19,Solo,0.45,3.8,3.7,4.2,3.6,"[""comfortable"", ""good""]",[],"[""Well-maintained property""]",Short,en
298,374,141,Perfect for business travel with great room service. Location is convenient. Understanding of Indian culture,4.0,2023-10-17,Business,0.5,4.5,4.3,4.2,3.5,"[""great"", ""perfect""]",[],"[""Understanding of Indian culture""]",Medium,en
299,194,239,Productive stay with reliable gym. Staff understood business needs. Comfortable for Indian families,5.0,2023-06-19,Business,1.0,5.0,4.7,4.8,4.8,"[""comfortable""]",[],"[""Comfortable for Indian families""]",Short,en
300,22,57,Uncomfortable for solo traveler - WiFi was poor. Lonely experience. No vegetarian restaurant,3.2,2023-01-23,Solo,0.1,3.0,3.2,3.0,2.9,"[""comfortable""]","[""poor""]","[""No vegetarian restaurant""]",Short,en
301,350,171,Excellent business facilities and WiFi. Professional service throughout. Well-maintained property,3.7,2023-10-29,Business,0.35,3.7,3.6,3.8,3.1,"[""excellent""]",[],"[""Well-maintained property""]",Short,en
302,113,217,Excellent business facilities and pool. Professional service throughout. Great vegetarian options,4.6,2023-05-08,Business,0.8,4.4,4.9,4.5,4.7,"[""great"", ""excellent""]",[],"[""Great vegetarian options""]",Short,en
303,51,238,Comfortable solo stay with good pool. Peaceful atmosphere. Understanding of Indian culture,4.2,2023-12-24,Solo,0.6,4.1,4.1,4.2,3.5,"[""comfortable"", ""good""]",[],"[""Understanding of Indian culture""]",Short,en
304,340,243,Great for families - pool was perfect. Safe and comfortable environment. Well-maintained property,5.0,2023-02-03,Family,1.0,4.8,4.6,5.0,4.4,"[""great"", ""perfect"", ""comfortable""]",[],"[""Well-maintained property""]",Short,en
305,252,226,Comfortable solo stay with good spa. Peaceful atmosphere. Great vegetarian options,3.7,2023-07-22,Solo,0.35,3.7,3.8,3.5,3.8,"[""great"", ""comfortable"", ""good""]",[],"[""Great vegetarian options""]",Short,en
306,121,111,"Poor business facilities, WiFi not working properly. Unprofessional service. Staff not helpful",3.3,2023-05-27,Business,0.15,2.9,3.0,3.5,3.2,[],"[""poor"", ""not working""]","[""Staff not helpful""]",Short,en
307,173,43,Perfect for solo travelers with reliable room service. Great value. Friendly staff,5.0,2023-03-23,Solo,1.0,5.0,5.0,4.8,4.3,"[""great"", ""perfect""]",[],"[""Friendly staff""]",Short,en
308,71,73,Family-friendly staff and excellent spa. Will return with family. Good value for money,4.9,2023-02-03,Family,0.95,4.7,4.8,4.7,4.7,"[""excellent"", ""good""]",[],"[""Good value for money""]",Short,en
309,206,181,Disappointing solo stay with broken spa. Will not return. Western-only breakfast,3.4,2023-08-03,Solo,0.2,3.9,3.0,3.6,3.2,[],"[""disappointing""]","[""Western-only breakfast""]",Short,en
310,61,151,Children were disappointed with room service. Not family-oriented service. Overpriced for Indian standards,3.2,2023-03-17,Family,0.1,3.7,2.8,3.0,2.8,[],"[""overpriced""]","[""Overpriced for Indian standards""]",Medium,en
311,168,209,Disappointing for business travel - WiFi was inadequate. Location inconvenient. Western-only breakfast,2.9,2023-12-29,Business,-0.05,2.5,2.8,2.7,2.4,[],"[""disappointing""]","[""Western-only breakfast""]",Medium,en
312,271,228,Comfortable solo stay with good WiFi. Peaceful atmosphere. Comfortable for Indian families,4.5,2023-10-30,Solo,0.75,5.0,4.9,4.6,3.8,"[""comfortable"", ""good""]",[],"[""Comfortable for Indian families""]",Short,en
313,10,86,Family vacation ruined by poor spa and unhelpful staff. Not suitable for Indian families,3.4,2023-07-28,Family,0.2,3.3,3.7,3.6,3.1,[],"[""poor""]","[""Not suitable for Indian families""]",Short,en
314,243,17,Productive stay with reliable WiFi. Staff understood business needs. Excellent Indian breakfast,4.0,2023-08-02,Business,0.5,3.9,4.1,3.9,3.5,"[""excellent""]",[],"[""Excellent Indian breakfast""]",Short,en
315,297,172,Perfect for business travel with great room service. Location is convenient. Well-maintained property,4.5,2023-05-11,Business,0.75,4.7,4.6,4.4,4.4,"[""great"", ""perfect""]",[],"[""Well-maintained property""]",Medium,en
316,121,219,Perfect for solo travelers with reliable AC. Great value. Understanding of Indian culture,3.6,2023-07-19,Solo,0.3,3.9,3.5,3.6,3.0,"[""great"", ""perfect""]",[],"[""Understanding of Indian culture""]",Short,en
317,280,46,Excellent business facilities and room service. Professional service throughout. Understanding of Indian culture,4.5,2023-12-02,Business,0.75,4.6,4.1,4.8,4.3,"[""excellent""]",[],"[""Understanding of Indian culture""]",Medium,en
318,344,75,Perfect for business travel with great pool. Location is convenient. Understanding of Indian culture,3.5,2023-05-12,Business,0.25,3.9,4.0,3.6,3.5,"[""great"", ""perfect""]",[],"[""Understanding of Indian culture""]",Medium,en
319,48,92,Perfect for solo travelers with reliable restaurant. Great value. Clean and hygienic,4.4,2023-06-30,Solo,0.7,4.5,4.7,4.6,4.2,"[""great"", ""perfect""]",[],"[""Clean and hygienic""]",Short,en
320,280,49,Wonderful family experience with restaurant. Kids loved the facilities. Understanding of Indian culture,5.0,2023-05-09,Family,1.0,4.9,4.6,4.7,4.8,"[""wonderful""]",[],"[""Understanding of Indian culture""]",Medium,en
321,384,107,Great for families - room service was perfect. Safe and comfortable environment. Well-maintained property,4.9,2023-01-04,Family,0.95,4.9,4.6,5.0,4.8,"[""great"", ""perfect"", ""comfortable""]",[],"[""Well-maintained property""]",Medium,en
322,341,77,Productive stay with reliable room service. Staff understood business needs. Staff spoke Hindi,3.8,2023-03-12,Business,0.4,3.8,3.9,3.8,3.2,[],[],"[""Staff spoke Hindi""]",Short,en
323,79,98,Wonderful family experience with restaurant. Kids loved the facilities. Great vegetarian options,4.0,2023-05-24,Family,0.5,4.1,4.2,4.0,4.1,"[""great"", ""wonderful""]",[],"[""Great vegetarian options""]",Short,en
324,168,73,Unproductive stay due to faulty gym. Staff not helpful for business needs. No Indian food options,3.2,2023-04-05,Business,0.1,3.3,3.5,3.4,3.5,[],[],"[""No Indian food options""]",Short,en
325,185,208,Great for families - pool was perfect. Safe and comfortable environment. Friendly staff,3.8,2023-07-27,Family,0.4,3.7,3.7,4.1,3.6,"[""great"", ""perfect"", ""comfortable""]",[],"[""Friendly staff""]",Short,en
326,303,41,Productive stay with reliable pool. Staff understood business needs. Excellent Indian breakfast,4.9,2023-10-15,Business,0.95,4.8,4.7,4.7,4.9,"[""excellent""]",[],"[""Excellent Indian breakfast""]",Short,en
327,172,21,"Poor business facilities, WiFi not working properly. Unprofessional service. Western-only breakfast",3.2,2023-03-28,Business,0.1,2.9,3.4,3.3,3.2,[],"[""poor"", ""not working""]","[""Western-only breakfast""]",Short,en
328,398,187,Perfect for business travel with great room service. Location is convenient. Good value for money,4.8,2023-04-07,Business,0.9,5.0,5.0,4.5,4.1,"[""great"", ""perfect"", ""good""]",[],"[""Good value for money""]",Short,en
329,95,148,Perfect for solo travelers with reliable WiFi. Great value. Friendly staff,4.1,2023-11-25,Solo,0.55,4.4,4.3,4.4,3.9,"[""great"", ""perfect""]",[],"[""Friendly staff""]",Short,en
330,212,4,Disappointing solo stay with broken room service. Will not return. Language barrier,3.4,2023-02-24,Solo,0.2,2.9,3.4,3.6,3.3,[],"[""disappointing""]","[""Language barrier""]",Short,en
331,243,4,Disappointing for business travel - room service was inadequate. Location inconvenient. Language barrier,3.1,2023-09-29,Business,0.05,3.0,2.6,3.1,3.3,[],"[""disappointing""]","[""Language barrier""]",Medium,en
332,283,243,Unproductive stay due to faulty spa. Staff not helpful for business needs. No Indian food options,3.3,2023-09-18,Business,0.15,3.5,3.0,3.1,3.3,[],[],"[""No Indian food options""]",Short,en
333,138,29,Unproductive stay due to faulty spa. Staff not helpful for business needs. Staff not helpful,3.3,2023-07-09,Business,0.15,3.4,3.3,3.5,3.3,[],[],"[""Staff not helpful""]",Short,en
334,140,26,Overpriced for solo travel - room service not functional. Poor service. No vegetarian restaurant,3.4,2023-12-04,Solo,0.2,3.4,3.6,3.3,3.7,[],"[""poor"", ""overpriced""]","[""No vegetarian restaurant""]",Short,en
335,168,6,Disappointing for business travel - AC was inadequate. Location inconvenient. No Indian food options,3.3,2023-12-20,Business,0.15,3.2,2.8,3.0,3.2,[],"[""disappointing""]","[""No Indian food options""]",Medium,en
336,175,146,Perfect for solo travelers with reliable gym. Great value. Friendly staff,4.5,2023-01-01,Solo,0.75,4.2,4.4,4.7,4.5,"[""great"", ""perfect""]",[],"[""Friendly staff""]",Short,en
337,117,127,Excellent business facilities and room service. Professional service throughout. Well-maintained property,5.0,2023-08-09,Business,1.0,5.0,4.6,4.8,4.9,"[""excellent""]",[],"[""Well-maintained property""]",Medium,en
338,231,228,Disappointing solo stay with broken AC. Will not return. Poor hygiene standards,3.0,2023-04-18,Solo,0.0,2.8,2.6,3.0,3.1,[],"[""poor"", ""disappointing""]","[""Poor hygiene standards""]",Short,en
339,61,157,Excellent business facilities and gym. Professional service throughout. Great vegetarian options,3.9,2023-02-17,Business,0.45,3.7,4.2,3.6,3.6,"[""great"", ""excellent""]",[],"[""Great vegetarian options""]",Short,en
340,388,169,Children were disappointed with restaurant. Not family-oriented service. Overpriced for Indian standards,3.2,2023-12-23,Family,0.1,3.1,3.1,3.1,3.1,[],"[""overpriced""]","[""Overpriced for Indian standards""]",Medium,en
341,111,126,Perfect for solo travelers with reliable pool. Great value. Comfortable for Indian families,4.2,2023-07-30,Solo,0.6,4.6,4.0,4.1,3.9,"[""great"", ""perfect"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Short,en
342,236,76,Comfortable solo stay with good room service. Peaceful atmosphere. Great vegetarian options,3.7,2023-02-01,Solo,0.35,3.8,3.5,3.8,3.0,"[""great"", ""comfortable"", ""good""]",[],"[""Great vegetarian options""]",Short,en
343,79,111,Excellent business facilities and gym. Professional service throughout. Friendly staff,3.8,2023-12-19,Business,0.4,3.8,4.2,3.9,3.6,"[""excellent""]",[],"[""Friendly staff""]",Short,en
344,194,122,Comfortable solo stay with good WiFi. Peaceful atmosphere. Comfortable for Indian families,4.5,2023-01-04,Solo,0.75,5.0,4.4,4.2,4.1,"[""comfortable"", ""good""]",[],"[""Comfortable for Indian families""]",Short,en
345,213,40,Perfect for business travel with great gym. Location is convenient. Well-maintained property,4.2,2023-02-25,Business,0.6,4.0,3.8,4.0,4.4,"[""great"", ""perfect""]",[],"[""Well-maintained property""]",Short,en
346,311,67,Perfect for solo travelers with reliable AC. Great value. Excellent Indian breakfast,3.7,2023-04-20,Solo,0.35,3.4,4.1,3.6,3.5,"[""great"", ""excellent"", ""perfect""]",[],"[""Excellent Indian breakfast""]",Short,en
347,11,198,Excellent business facilities and WiFi. Professional service throughout. Comfortable for Indian families,3.6,2023-04-11,Business,0.3,3.7,4.1,3.6,3.0,"[""excellent"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Medium,en
348,378,59,Comfortable solo stay with good pool. Peaceful atmosphere. Good value for money,4.9,2023-12-25,Solo,0.95,4.5,4.8,4.6,4.4,"[""comfortable"", ""good""]",[],"[""Good value for money""]",Short,en
349,287,29,Perfect for solo travelers with reliable pool. Great value. Good value for money,4.6,2023-09-03,Solo,0.8,4.1,4.8,4.8,4.0,"[""great"", ""perfect"", ""good""]",[],"[""Good value for money""]",Short,en
350,261,13,Perfect for business travel with great pool. Location is convenient. Great vegetarian options,4.0,2023-11-07,Business,0.5,3.7,3.6,4.0,3.3,"[""great"", ""perfect""]",[],"[""Great vegetarian options""]",Short,en
351,236,83,Productive stay with reliable WiFi. Staff understood business needs. Understanding of Indian culture,3.7,2023-03-26,Business,0.35,3.7,3.7,3.4,3.7,[],[],"[""Understanding of Indian culture""]",Medium,en
352,16,87,Comfortable solo stay with good WiFi. Peaceful atmosphere. Understanding of Indian culture,3.7,2023-01-17,Solo,0.35,3.8,4.2,3.8,3.1,"[""comfortable"", ""good""]",[],"[""Understanding of Indian culture""]",Short,en
353,384,162,Excellent business facilities and gym. Professional service throughout. Understanding of Indian culture,4.0,2023-11-06,Business,0.5,4.4,4.4,4.1,3.3,"[""excellent""]",[],"[""Understanding of Indian culture""]",Medium,en
354,280,22,Perfect for solo travelers with reliable spa. Great value. Clean and hygienic,4.9,2023-03-17,Solo,0.95,4.7,5.0,5.0,4.9,"[""great"", ""perfect""]",[],"[""Clean and hygienic""]",Short,en
355,245,139,Great for families - gym was perfect. Safe and comfortable environment. Comfortable for Indian families,4.8,2023-05-28,Family,0.9,4.3,5.0,4.9,5.0,"[""great"", ""perfect"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Medium,en
356,21,121,Wonderful family experience with spa. Kids loved the facilities. Clean and hygienic,4.0,2023-09-17,Family,0.5,4.1,3.9,4.3,3.4,"[""wonderful""]",[],"[""Clean and hygienic""]",Short,en
357,265,186,Excellent business facilities and room service. Professional service throughout. Good value for money,3.7,2023-05-21,Business,0.35,3.6,3.9,3.9,4.0,"[""excellent"", ""good""]",[],"[""Good value for money""]",Medium,en
358,289,97,Perfect for solo travelers with reliable spa. Great value. Comfortable for Indian families,3.5,2023-03-04,Solo,0.25,3.1,3.2,3.5,3.2,"[""great"", ""perfect"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Short,en
359,138,205,Family vacation ruined by poor WiFi and unhelpful staff. No Indian food options,3.0,2023-09-19,Family,0.0,2.7,2.8,2.8,3.0,[],"[""poor""]","[""No Indian food options""]",Short,en
360,321,11,Great for families - restaurant was perfect. Safe and comfortable environment. Understanding of Indian culture,3.8,2023-08-29,Family,0.4,4.3,3.8,4.0,3.8,"[""great"", ""perfect"", ""comfortable""]",[],"[""Understanding of Indian culture""]",Medium,en
361,317,103,Family vacation ruined by poor spa and unhelpful staff. Poor hygiene standards,3.2,2023-12-14,Family,0.1,3.1,2.9,3.0,3.5,[],"[""poor""]","[""Poor hygiene standards""]",Short,en
362,293,134,Perfect for solo travelers with reliable spa. Great value. Well-maintained property,5.0,2023-11-27,Solo,1.0,5.0,5.0,5.0,5.0,"[""great"", ""perfect""]",[],"[""Well-maintained property""]",Short,en
363,399,80,Great for families - spa was perfect. Safe and comfortable environment. Well-maintained property,3.6,2023-05-09,Family,0.3,3.2,3.3,3.3,3.1,"[""great"", ""perfect"", ""comfortable""]",[],"[""Well-maintained property""]",Short,en
364,22,222,Disappointing for business travel - room service was inadequate. Location inconvenient. No vegetarian restaurant,3.3,2023-04-06,Business,0.15,3.6,3.1,3.3,3.6,[],"[""disappointing""]","[""No vegetarian restaurant""]",Medium,en
365,346,185,Excellent business facilities and AC. Professional service throughout. Understanding of Indian culture,4.3,2023-07-08,Business,0.65,4.7,4.6,4.2,3.9,"[""excellent""]",[],"[""Understanding of Indian culture""]",Medium,en
366,144,106,Family-friendly staff and excellent WiFi. Will return with family. Clean and hygienic,4.5,2023-05-29,Family,0.75,4.9,4.2,4.4,4.4,"[""excellent""]",[],"[""Clean and hygienic""]",Short,en
367,328,176,Wonderful family experience with AC. Kids loved the facilities. Good value for money,5.0,2023-01-30,Family,1.0,4.8,5.0,4.7,4.7,"[""wonderful"", ""good""]",[],"[""Good value for money""]",Short,en
368,124,51,Perfect for solo travelers with reliable gym. Great value. Comfortable for Indian families,3.7,2023-10-31,Solo,0.35,4.0,4.0,3.5,3.7,"[""great"", ""perfect"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Short,en
369,237,25,Family-friendly staff and excellent pool. Will return with family. Excellent Indian breakfast,5.0,2023-09-14,Family,1.0,4.6,4.6,4.8,5.0,"[""excellent""]",[],"[""Excellent Indian breakfast""]",Short,en
370,369,142,Great for families - WiFi was perfect. Safe and comfortable environment. Excellent Indian breakfast,4.0,2023-09-26,Family,0.5,3.8,4.1,3.9,4.2,"[""great"", ""excellent"", ""perfect"", ""comfortable""]",[],"[""Excellent Indian breakfast""]",Short,en
371,119,58,Enjoyable solo trip with excellent room service. Staff was very accommodating. Understanding of Indian culture,4.2,2023-07-23,Solo,0.6,4.2,4.0,4.4,4.0,"[""excellent""]",[],"[""Understanding of Indian culture""]",Medium,en
372,14,215,Great for families - spa was perfect. Safe and comfortable environment. Clean and hygienic,4.0,2023-10-28,Family,0.5,4.3,3.8,3.8,3.4,"[""great"", ""perfect"", ""comfortable""]",[],"[""Clean and hygienic""]",Short,en
373,88,50,Excellent business facilities and WiFi. Professional service throughout. Understanding of Indian culture,5.0,2023-03-22,Business,1.0,5.0,4.9,4.8,5.0,"[""excellent""]",[],"[""Understanding of Indian culture""]",Medium,en
374,19,66,Excellent business facilities and spa. Professional service throughout. Understanding of Indian culture,4.3,2023-12-23,Business,0.65,3.8,4.5,4.0,4.2,"[""excellent""]",[],"[""Understanding of Indian culture""]",Medium,en
375,203,240,Comfortable solo stay with good spa. Peaceful atmosphere. Clean and hygienic,4.7,2023-08-08,Solo,0.85,5.0,4.7,4.5,4.7,"[""comfortable"", ""good""]",[],"[""Clean and hygienic""]",Short,en
376,24,191,Comfortable solo stay with good room service. Peaceful atmosphere. Clean and hygienic,4.2,2023-09-23,Solo,0.6,3.9,3.8,4.3,3.6,"[""comfortable"", ""good""]",[],"[""Clean and hygienic""]",Short,en
377,185,53,Family-friendly staff and excellent pool. Will return with family. Friendly staff,3.7,2023-07-19,Family,0.35,3.8,4.2,3.4,3.8,"[""excellent""]",[],"[""Friendly staff""]",Short,en
378,394,45,Excellent business facilities and AC. Professional service throughout. Great vegetarian options,4.1,2023-04-22,Business,0.55,4.5,4.1,3.9,3.5,"[""great"", ""excellent""]",[],"[""Great vegetarian options""]",Short,en
379,21,247,Enjoyable solo trip with excellent room service. Staff was very accommodating. Well-maintained property,3.8,2023-03-01,Solo,0.4,3.9,3.8,3.9,3.5,"[""excellent""]",[],"[""Well-maintained property""]",Medium,en
380,120,55,Disappointing solo stay with broken spa. Will not return. Language barrier,3.0,2023-11-27,Solo,0.0,2.9,3.4,3.2,3.2,[],"[""disappointing""]","[""Language barrier""]",Short,en
381,298,145,Disappointing solo stay with broken pool. Will not return. No vegetarian restaurant,2.9,2023-12-29,Solo,-0.05,2.7,3.0,2.8,3.2,[],"[""disappointing""]","[""No vegetarian restaurant""]",Short,en
382,294,74,Great for families - spa was perfect. Safe and comfortable environment. Friendly staff,4.7,2023-04-04,Family,0.85,4.6,4.2,4.5,4.2,"[""great"", ""perfect"", ""comfortable""]",[],"[""Friendly staff""]",Short,en
383,207,111,Wonderful family experience with AC. Kids loved the facilities. Good value for money,3.5,2023-10-16,Family,0.25,3.5,3.7,3.2,3.7,"[""wonderful"", ""good""]",[],"[""Good value for money""]",Short,en
384,319,105,Disappointing solo stay with broken gym. Will not return. Staff not helpful,2.8,2023-12-25,Solo,-0.1,2.3,2.4,2.8,2.9,[],"[""disappointing""]","[""Staff not helpful""]",Short,en
385,80,122,Perfect for solo travelers with reliable room service. Great value. Excellent Indian breakfast,5.0,2023-07-23,Solo,1.0,5.0,4.6,4.7,5.0,"[""great"", ""excellent"", ""perfect""]",[],"[""Excellent Indian breakfast""]",Short,en
386,214,196,Excellent business facilities and WiFi. Professional service throughout. Well-maintained property,4.7,2023-01-16,Business,0.85,5.0,4.9,4.9,4.6,"[""excellent""]",[],"[""Well-maintained property""]",Short,en
387,111,192,Great for families - restaurant was perfect. Safe and comfortable environment. Comfortable for Indian families,3.9,2023-06-08,Family,0.45,4.2,3.9,3.9,4.0,"[""great"", ""perfect"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Medium,en
